Company Name,Year_t,from_label,to_label
A P A Engineering Pvt. Ltd.,2019,Healthy,Healthy
A P A Engineering Pvt. Ltd.,2020,Healthy,Healthy
A P A Engineering Pvt. Ltd.,2021,Healthy,Healthy
A P I Holdings Ltd.,2020,Full_Distress,Full_Distress
A P I Holdings Ltd.,2021,Full_Distress,Full_Distress
A P I Holdings Ltd.,2022,Full_Distress,Full_Distress
A P I Ispat & Powertech Pvt. Ltd.,2018,Healthy,Healthy
A P I Ispat & Powertech Pvt. Ltd.,2019,Healthy,Healthy
A P I Ispat & Powertech Pvt. Ltd.,2020,Healthy,Healthy
A P I Ispat & Powertech Pvt. Ltd.,2021,Healthy,Healthy
A P I Ispat & Powertech Pvt. Ltd.,2022,Healthy,Healthy
A P L Apollo Building Products Ltd.,2022,Cash_Distress,Healthy
A P L Apollo Tubes Ltd.,2018,Healthy,Healthy
A P L Apollo Tubes Ltd.,2019,Healthy,Healthy
A P L Apollo Tubes Ltd.,2020,Healthy,Healthy
A P L Apollo Tubes Ltd.,2021,Healthy,Healthy
A P L Apollo Tubes Ltd.,2022,Healthy,Healthy
A P L Healthcare Ltd.,2020,Healthy,Healthy
A P L Healthcare Ltd.,2021,Healthy,Healthy
A P L Healthcare Ltd.,2022,Healthy,Healthy
A P L International Pvt. Ltd.,2018,Full_Distress,Full_Distress
A P L International Pvt. Ltd.,2019,Full_Distress,Acct_Distress
A P L International Pvt. Ltd.,2020,Acct_Distress,Full_Distress
A P L International Pvt. Ltd.,2021,Full_Distress,Full_Distress
A P L Metals Ltd.,2018,Healthy,Healthy
A P Logistics India Pvt. Ltd.,2020,Healthy,Healthy
A P Logistics India Pvt. Ltd.,2021,Healthy,Cash_Distress
A P M Highway Terminal Pvt. Ltd.,2018,Full_Distress,Acct_Distress
A P M Industries Ltd.,2018,Healthy,Healthy
A P M Industries Ltd.,2019,Healthy,Healthy
A P M Industries Ltd.,2020,Healthy,Healthy
A P M Industries Ltd.,2021,Healthy,Healthy
A P M Industries Ltd.,2022,Healthy,Healthy
A P M Infrastructure Pvt. Ltd.,2018,Acct_Distress,Healthy
A P Organics Ltd.,2019,Healthy,Cash_Distress
A P Organics Ltd.,2020,Cash_Distress,Cash_Distress
A P Organics Ltd.,2021,Cash_Distress,Healthy
A P Organics Ltd.,2022,Healthy,Healthy
A P Paper Mills Ltd.,2018,Healthy,Healthy
A P R Constructions Ltd.,2020,Cash_Distress,Cash_Distress
A P Refinery Pvt. Ltd.,2018,Healthy,Healthy
A P Refinery Pvt. Ltd.,2019,Healthy,Healthy
A P Refinery Pvt. Ltd.,2020,Healthy,Healthy
A P Refinery Pvt. Ltd.,2021,Healthy,Cash_Distress
A P Refinery Pvt. Ltd.,2022,Cash_Distress,Healthy
A P S Hydro Pvt. Ltd.,2021,Healthy,Healthy
A P S Hydro Pvt. Ltd.,2022,Healthy,Healthy
A P T Packaging Ltd.,2022,Acct_Distress,Full_Distress
A R B Bearings Ltd.,2018,Healthy,Healthy
A R B Bearings Ltd.,2019,Healthy,Healthy
A R B Bearings Ltd.,2020,Healthy,Healthy
A R B Bearings Ltd.,2021,Healthy,Healthy
A R C Insulation & Insulators Ltd.,2019,Healthy,Healthy
A R C Insulation & Insulators Ltd.,2020,Healthy,Healthy
A R C Insulation & Insulators Ltd.,2021,Healthy,Healthy
A R C Insulation & Insulators Ltd.,2022,Healthy,Healthy
A R C L Organics Ltd.,2018,Cash_Distress,Healthy
A R C L Organics Ltd.,2019,Healthy,Healthy
A R C L Organics Ltd.,2020,Healthy,Healthy
A R C L Organics Ltd.,2021,Healthy,Healthy
A R L Infratech Ltd.,2018,Healthy,Healthy
A R L Infratech Ltd.,2019,Healthy,Healthy
A R L Infratech Ltd.,2020,Healthy,Healthy
A R L Infratech Ltd.,2021,Healthy,Cash_Distress
A R L Infratech Ltd.,2022,Cash_Distress,Healthy
A R M Overseas Pvt. Ltd.,2018,Healthy,Healthy
A R M Overseas Pvt. Ltd.,2019,Healthy,Healthy
A R M Overseas Pvt. Ltd.,2020,Healthy,Healthy
A R M Overseas Pvt. Ltd.,2021,Healthy,Acct_Distress
A R M Overseas Pvt. Ltd.,2022,Acct_Distress,Acct_Distress
A R S Steels & Alloy Intl. Pvt. Ltd.,2018,Healthy,Healthy
A R S Steels & Alloy Intl. Pvt. Ltd.,2019,Healthy,Healthy
A R S Steels & Alloy Intl. Pvt. Ltd.,2020,Healthy,Healthy
A R S Steels & Alloy Intl. Pvt. Ltd.,2021,Healthy,Healthy
A R S Steels & Alloy Intl. Pvt. Ltd.,2022,Healthy,Healthy
A R Stanchem Pvt. Ltd.,2018,Healthy,Healthy
A R Stanchem Pvt. Ltd.,2019,Healthy,Healthy
A R Stanchem Pvt. Ltd.,2020,Healthy,Cash_Distress
A R Stanchem Pvt. Ltd.,2021,Cash_Distress,Cash_Distress
A R Stanchem Pvt. Ltd.,2022,Cash_Distress,Full_Distress
A R Thermosets Pvt. Ltd.,2019,Healthy,Healthy
A R Thermosets Pvt. Ltd.,2020,Healthy,Healthy
A R Thermosets Pvt. Ltd.,2021,Healthy,Healthy
A R Thermosets Pvt. Ltd.,2022,Healthy,Healthy
A S A P Prefab Pvt. Ltd.,2021,Healthy,Healthy
A S A P Prefab Pvt. Ltd.,2022,Healthy,Healthy
A S B International Pvt. Ltd.,2018,Healthy,Healthy
A S B International Pvt. Ltd.,2019,Healthy,Healthy
A S B International Pvt. Ltd.,2020,Healthy,Cash_Distress
A S B International Pvt. Ltd.,2021,Cash_Distress,Healthy
A S B International Pvt. Ltd.,2022,Healthy,Healthy
A S B Projects Ltd.,2018,Healthy,Healthy
A S B Projects Ltd.,2019,Healthy,Healthy
A S B Projects Ltd.,2022,Healthy,Healthy
A S D Infratech Pvt. Ltd.,2018,Healthy,Cash_Distress
A S D Infratech Pvt. Ltd.,2019,Cash_Distress,Healthy
A S D Infratech Pvt. Ltd.,2020,Healthy,Cash_Distress
A S D Infratech Pvt. Ltd.,2021,Cash_Distress,Healthy
A S F Buildcon Pvt. Ltd.,2018,Acct_Distress,Full_Distress
A S F Buildcon Pvt. Ltd.,2019,Full_Distress,Healthy
A S F Buildcon Pvt. Ltd.,2020,Healthy,Healthy
A S F Buildcon Pvt. Ltd.,2021,Healthy,Acct_Distress
A S F Infotech Pvt. Ltd.,2018,Acct_Distress,Full_Distress
A S F Infotech Pvt. Ltd.,2019,Full_Distress,Acct_Distress
A S F Infotech Pvt. Ltd.,2020,Acct_Distress,Acct_Distress
A S G Biochem Pvt. Ltd.,2020,Acct_Distress,Cash_Distress
A S I Industries Ltd.,2018,Healthy,Healthy
A S I Industries Ltd.,2019,Healthy,Healthy
A S I Industries Ltd.,2020,Healthy,Healthy
A S I Industries Ltd.,2021,Healthy,Healthy
A S I Industries Ltd.,2022,Healthy,Healthy
A S K Automotive Ltd.,2018,Healthy,Healthy
A S K Automotive Ltd.,2019,Healthy,Healthy
A S K Automotive Ltd.,2020,Healthy,Healthy
A S K Automotive Ltd.,2021,Healthy,Healthy
A S K Automotive Ltd.,2022,Healthy,Healthy
A S L Enterprises Ltd.,2019,Healthy,Healthy
A S L Enterprises Ltd.,2020,Healthy,Cash_Distress
A S L Enterprises Ltd.,2021,Cash_Distress,Healthy
A S L Enterprises Ltd.,2022,Healthy,Healthy
A S M Technologies Ltd.,2018,Healthy,Cash_Distress
A S M Technologies Ltd.,2019,Cash_Distress,Healthy
A S M Technologies Ltd.,2020,Healthy,Healthy
A S M Technologies Ltd.,2021,Healthy,Healthy
A S Moloobhoy Pvt. Ltd.,2018,Healthy,Healthy
A S Moloobhoy Pvt. Ltd.,2019,Healthy,Healthy
A S Moloobhoy Pvt. Ltd.,2020,Healthy,Healthy
A S Moloobhoy Pvt. Ltd.,2021,Healthy,Healthy
A S Moloobhoy Pvt. Ltd.,2022,Healthy,Healthy
A S T Telecom Solar Pvt. Ltd.,2018,Healthy,Healthy
A S T Telecom Solar Pvt. Ltd.,2019,Healthy,Healthy
A S V Constructions Pvt. Ltd.,2018,Healthy,Healthy
A S V Constructions Pvt. Ltd.,2019,Healthy,Healthy
A S V Constructions Pvt. Ltd.,2020,Healthy,Healthy
A S V Constructions Pvt. Ltd.,2021,Healthy,Healthy
A S V Constructions Pvt. Ltd.,2022,Healthy,Healthy
A T & T Communication Services India Pvt. Ltd.,2018,Healthy,Healthy
A T & T Communication Services India Pvt. Ltd.,2019,Healthy,Healthy
A T & T Communication Services India Pvt. Ltd.,2020,Healthy,Healthy
A T & T Communication Services India Pvt. Ltd.,2021,Healthy,Healthy
A T C Energies System Ltd.,2021,Cash_Distress,Healthy
A T C Energies System Ltd.,2022,Healthy,Healthy
A T C Telecom Infrastructure Pvt. Ltd.,2018,Healthy,Healthy
A T C Telecom Infrastructure Pvt. Ltd.,2019,Healthy,Healthy
A T C Telecom Infrastructure Pvt. Ltd.,2020,Healthy,Healthy
A T C Telecom Infrastructure Pvt. Ltd.,2021,Healthy,Healthy
A T C Telecom Infrastructure Pvt. Ltd.,2022,Healthy,Healthy
A T C Tires Pvt. Ltd.,2018,Healthy,Healthy
A T C Tires Pvt. Ltd.,2019,Healthy,Healthy
A T C Tires Pvt. Ltd.,2020,Healthy,Healthy
A T C Tires Pvt. Ltd.,2021,Healthy,Healthy
A T C Tires Pvt. Ltd.,2022,Healthy,Healthy
A T E Enterprises Pvt. Ltd.,2018,Healthy,Acct_Distress
A T E Enterprises Pvt. Ltd.,2019,Acct_Distress,Healthy
A T E Enterprises Pvt. Ltd.,2020,Healthy,Healthy
A T E Enterprises Pvt. Ltd.,2021,Healthy,Healthy
A T E Enterprises Pvt. Ltd.,2022,Healthy,Healthy
A T S Elgi Ltd.,2019,Healthy,Healthy
A T Trade Overseas Pvt. Ltd.,2018,Healthy,Cash_Distress
A T Trade Overseas Pvt. Ltd.,2019,Cash_Distress,Healthy
A T Trade Overseas Pvt. Ltd.,2020,Healthy,Cash_Distress
A T Trade Overseas Pvt. Ltd.,2021,Cash_Distress,Healthy
A T Trade Overseas Pvt. Ltd.,2022,Healthy,Healthy
A Tosh & Sons (India) Ltd.,2018,Acct_Distress,Full_Distress
A Tosh & Sons (India) Ltd.,2019,Full_Distress,Acct_Distress
A Tosh & Sons (India) Ltd.,2020,Acct_Distress,Full_Distress
A U O Mobility Solutions India Pvt. Ltd.,2018,Healthy,Healthy
A U O Mobility Solutions India Pvt. Ltd.,2019,Healthy,Healthy
A U O Mobility Solutions India Pvt. Ltd.,2020,Healthy,Healthy
A V A Chemicals Pvt. Ltd.,2018,Healthy,Healthy
A V A Chemicals Pvt. Ltd.,2022,Healthy,Healthy
A V G Logistics Ltd.,2018,Healthy,Healthy
A V G Logistics Ltd.,2019,Healthy,Healthy
A V G Logistics Ltd.,2020,Healthy,Healthy
A V I Ansh Textile Ltd.,2022,Healthy,Cash_Distress
A V I Products India Ltd.,2020,Cash_Distress,Healthy
A V I Products India Ltd.,2021,Healthy,Cash_Distress
A V R Overseas Pvt. Ltd.,2018,Healthy,Cash_Distress
A V R Overseas Pvt. Ltd.,2019,Cash_Distress,Cash_Distress
A V R Overseas Pvt. Ltd.,2020,Cash_Distress,Cash_Distress
A V R Overseas Pvt. Ltd.,2021,Cash_Distress,Healthy
A V R Overseas Pvt. Ltd.,2022,Healthy,Healthy
A V R Swarnamahal Jewelry Ltd.,2018,Healthy,Cash_Distress
A V R Swarnamahal Jewelry Ltd.,2019,Cash_Distress,Healthy
A V R Swarnamahal Jewelry Ltd.,2020,Healthy,Healthy
A V R Swarnamahal Jewelry Ltd.,2021,Healthy,Healthy
A V R Swarnamahal Jewelry Ltd.,2022,Healthy,Healthy
A V S L Industries Ltd.,2018,Healthy,Healthy
A V S L Industries Ltd.,2019,Healthy,Healthy
A V S L Industries Ltd.,2020,Healthy,Healthy
A V S L Industries Ltd.,2021,Healthy,Cash_Distress
A V S L Industries Ltd.,2022,Cash_Distress,Healthy
A V T Mccormick Ingredients Pvt. Ltd.,2018,Healthy,Healthy
A V T Mccormick Ingredients Pvt. Ltd.,2019,Healthy,Cash_Distress
A V T Mccormick Ingredients Pvt. Ltd.,2020,Cash_Distress,Healthy
A V T Mccormick Ingredients Pvt. Ltd.,2021,Healthy,Healthy
A V T Mccormick Ingredients Pvt. Ltd.,2022,Healthy,Healthy
A V T Natural Products Ltd.,2018,Cash_Distress,Healthy
A V T Natural Products Ltd.,2019,Healthy,Healthy
A V T Natural Products Ltd.,2020,Healthy,Healthy
A V T Natural Products Ltd.,2021,Healthy,Healthy
A V T Natural Products Ltd.,2022,Healthy,Healthy
A V Thomas & Co. Ltd.,2018,Healthy,Healthy
A V Thomas & Co. Ltd.,2019,Healthy,Healthy
A V Thomas & Co. Ltd.,2020,Healthy,Healthy
A V Thomas & Co. Ltd.,2021,Healthy,Healthy
A V Thomas & Co. Ltd.,2022,Healthy,Healthy
A V Thomas Leather & Allied Products Pvt. Ltd.,2018,Healthy,Healthy
A V Thomas Leather & Allied Products Pvt. Ltd.,2019,Healthy,Healthy
A V Thomas Leather & Allied Products Pvt. Ltd.,2020,Healthy,Healthy
A V Thomas Leather & Allied Products Pvt. Ltd.,2021,Healthy,Healthy
A V Thomas Leather & Allied Products Pvt. Ltd.,2022,Healthy,Healthy
A W Faber-Castell (India) Pvt. Ltd.,2019,Acct_Distress,Acct_Distress
A W Faber-Castell (India) Pvt. Ltd.,2020,Acct_Distress,Healthy
A W Faber-Castell (India) Pvt. Ltd.,2021,Healthy,Cash_Distress
A W Faber-Castell (India) Pvt. Ltd.,2022,Cash_Distress,Healthy
A W L Agri Business Ltd.,2018,Healthy,Healthy
A W L Agri Business Ltd.,2019,Healthy,Healthy
A W L Agri Business Ltd.,2020,Healthy,Healthy
A W L Agri Business Ltd.,2021,Healthy,Healthy
A W L Agri Business Ltd.,2022,Healthy,Healthy
A Y M Syntex Ltd.,2018,Healthy,Healthy
A Y M Syntex Ltd.,2019,Healthy,Healthy
A Y M Syntex Ltd.,2020,Healthy,Healthy
A Y M Syntex Ltd.,2021,Healthy,Healthy
A Y M Syntex Ltd.,2022,Healthy,Healthy
A-1 Ltd.,2018,Full_Distress,Healthy
A-1 Ltd.,2019,Healthy,Cash_Distress
A-1 Ltd.,2020,Cash_Distress,Healthy
A-1 Ltd.,2021,Healthy,Healthy
A-1 Ltd.,2022,Healthy,Healthy
A-One Chem-Trade Pvt. Ltd.,2018,Cash_Distress,Healthy
A-One Chem-Trade Pvt. Ltd.,2019,Healthy,Healthy
A-One Chem-Trade Pvt. Ltd.,2020,Healthy,Cash_Distress
A-One Chem-Trade Pvt. Ltd.,2021,Cash_Distress,Acct_Distress
A-One Chem-Trade Pvt. Ltd.,2022,Acct_Distress,Healthy
Aabha Contraceptives Pvt. Ltd.,2019,Healthy,Healthy
Aabha Contraceptives Pvt. Ltd.,2020,Healthy,Healthy
Aabsys Information Technology Pvt. Ltd.,2018,Healthy,Healthy
Aabsys Information Technology Pvt. Ltd.,2019,Healthy,Healthy
Aachi Masala Foods Pvt. Ltd.,2018,Healthy,Healthy
Aachi Masala Foods Pvt. Ltd.,2019,Healthy,Healthy
Aachi Masala Foods Pvt. Ltd.,2022,Healthy,Healthy
Aachi Special Foods Pvt. Ltd.,2018,Healthy,Healthy
Aadhaar Wholesale Trdg. & Distribution Ltd.,2018,Full_Distress,Full_Distress
Aadhaar Wholesale Trdg. & Distribution Ltd.,2019,Full_Distress,Acct_Distress
Aadhaar Wholesale Trdg. & Distribution Ltd.,2020,Acct_Distress,Acct_Distress
Aadhaar Wholesale Trdg. & Distribution Ltd.,2021,Acct_Distress,Acct_Distress
Aadhaar Wholesale Trdg. & Distribution Ltd.,2022,Acct_Distress,Acct_Distress
Aadi Imports Pvt. Ltd.,2022,Full_Distress,Acct_Distress
Aaditya Paptech Pvt. Ltd.,2018,Healthy,Healthy
Aaditya Paptech Pvt. Ltd.,2019,Healthy,Healthy
Aaditya Paptech Pvt. Ltd.,2020,Healthy,Cash_Distress
Aaditya Paptech Pvt. Ltd.,2021,Cash_Distress,Healthy
Aaditya Paptech Pvt. Ltd.,2022,Healthy,Healthy
Aai Cargo Logistics & Allied Services Co. Ltd.,2021,Healthy,Healthy
Aai Cargo Logistics & Allied Services Co. Ltd.,2022,Healthy,Healthy
Aaidea Solutions Ltd.,2020,Full_Distress,Full_Distress
Aaidea Solutions Ltd.,2021,Full_Distress,Healthy
Aaidea Solutions Ltd.,2022,Healthy,Healthy
Aakaar Medical Technologies Ltd.,2022,Cash_Distress,Cash_Distress
Aakaash Manufacturing Co. Pvt. Ltd.,2018,Healthy,Healthy
Aakaash Manufacturing Co. Pvt. Ltd.,2019,Healthy,Healthy
Aakaash Manufacturing Co. Pvt. Ltd.,2020,Healthy,Healthy
Aakaash Manufacturing Co. Pvt. Ltd.,2021,Healthy,Healthy
Aakaf Steel Pvt. Ltd.,2018,Healthy,Healthy
Aakaf Steel Pvt. Ltd.,2019,Healthy,Healthy
Aakaf Steel Pvt. Ltd.,2020,Healthy,Cash_Distress
Aakaf Steel Pvt. Ltd.,2021,Cash_Distress,Healthy
Aakaf Steel Pvt. Ltd.,2022,Healthy,Healthy
Aakar Foundry Pvt. Ltd.,2022,Healthy,Healthy
Aakash Educational Services Ltd.,2018,Healthy,Healthy
Aakash Educational Services Ltd.,2019,Healthy,Healthy
Aakash Educational Services Ltd.,2020,Healthy,Healthy
Aakash Educational Services Ltd.,2021,Healthy,Healthy
Aakash Educational Services Ltd.,2022,Healthy,Healthy
Aakash Edutech Pvt. Ltd.,2018,Full_Distress,Acct_Distress
Aakash Edutech Pvt. Ltd.,2019,Acct_Distress,Full_Distress
Aakash Edutech Pvt. Ltd.,2020,Full_Distress,Full_Distress
Aakash Edutech Pvt. Ltd.,2021,Full_Distress,Full_Distress
Aakash Exploration Services Ltd.,2019,Healthy,Healthy
Aakash Exploration Services Ltd.,2020,Healthy,Healthy
Aakash Exploration Services Ltd.,2021,Healthy,Healthy
Aakash Exploration Services Ltd.,2022,Healthy,Healthy
Aakash Global Foods Pvt. Ltd.,2018,Healthy,Healthy
Aakash Global Foods Pvt. Ltd.,2019,Healthy,Healthy
Aakash Global Foods Pvt. Ltd.,2020,Healthy,Healthy
Aakash Global Foods Pvt. Ltd.,2021,Healthy,Healthy
Aakash Healthcare Pvt. Ltd.,2018,Full_Distress,Healthy
Aakash Healthcare Pvt. Ltd.,2019,Healthy,Healthy
Aakash Healthcare Pvt. Ltd.,2020,Healthy,Healthy
Aakash Healthcare Pvt. Ltd.,2021,Healthy,Healthy
Aakash Healthcare Pvt. Ltd.,2022,Healthy,Healthy
Aakash Universal Ltd.,2018,Cash_Distress,Full_Distress
Aakash Universal Ltd.,2019,Full_Distress,Healthy
Aakash Universal Ltd.,2020,Healthy,Acct_Distress
Aakash Universal Ltd.,2021,Acct_Distress,Healthy
Aakash Universal Ltd.,2022,Healthy,Healthy
Aakriti Sugar Mills Pvt. Ltd.,2019,Healthy,Healthy
Aakriti Sugar Mills Pvt. Ltd.,2020,Healthy,Healthy
Aakriti Sugar Mills Pvt. Ltd.,2021,Healthy,Cash_Distress
Aalok Solarfarms Ltd.,2018,Healthy,Healthy
Aalok Solarfarms Ltd.,2019,Healthy,Healthy
Aalok Solarfarms Ltd.,2020,Healthy,Healthy
Aalok Solarfarms Ltd.,2021,Healthy,Healthy
Aalok Solarfarms Ltd.,2022,Healthy,Healthy
Aamor Inox Ltd.,2018,Healthy,Cash_Distress
Aamor Inox Ltd.,2021,Healthy,Healthy
Aanchal Computers Ltd.,2018,Healthy,Healthy
Aanchal Computers Ltd.,2019,Healthy,Healthy
Aanchal Computers Ltd.,2020,Healthy,Healthy
Aapurti Chemicals Pvt. Ltd.,2018,Full_Distress,Acct_Distress
Aaradhya Disposal Inds. Ltd.,2022,Healthy,Healthy
Aarey Drugs & Pharmaceuticals Ltd.,2018,Cash_Distress,Healthy
Aarey Drugs & Pharmaceuticals Ltd.,2019,Healthy,Healthy
Aarey Drugs & Pharmaceuticals Ltd.,2020,Healthy,Healthy
Aarey Drugs & Pharmaceuticals Ltd.,2021,Healthy,Cash_Distress
Aarey Drugs & Pharmaceuticals Ltd.,2022,Cash_Distress,Healthy
Aarnav Fashions Ltd.,2020,Cash_Distress,Healthy
Aarnav Fashions Ltd.,2021,Healthy,Healthy
Aarnav Fashions Ltd.,2022,Healthy,Healthy
Aaron Industries Ltd.,2018,Healthy,Healthy
Aaron Industries Ltd.,2019,Healthy,Healthy
Aartech Solonics Ltd.,2022,Cash_Distress,Healthy
Aarthi Scans Pvt. Ltd.,2018,Healthy,Healthy
Aarthi Scans Pvt. Ltd.,2021,Healthy,Healthy
Aarthi Scans Pvt. Ltd.,2022,Healthy,Healthy
Aarti Drugs Ltd.,2018,Healthy,Healthy
Aarti Drugs Ltd.,2019,Healthy,Healthy
Aarti Drugs Ltd.,2020,Healthy,Healthy
Aarti Drugs Ltd.,2021,Healthy,Healthy
Aarti Drugs Ltd.,2022,Healthy,Healthy
Aarti Industries Ltd.,2018,Healthy,Healthy
Aarti Industries Ltd.,2019,Healthy,Healthy
Aarti Industries Ltd.,2020,Healthy,Healthy
Aarti Industries Ltd.,2021,Healthy,Healthy
Aarti Industries Ltd.,2022,Healthy,Healthy
Aarti Infrastructure & Buildcon Ltd.,2018,Cash_Distress,Cash_Distress
Aarti Infrastructure & Buildcon Ltd.,2019,Cash_Distress,Healthy
Aarti Infrastructure & Buildcon Ltd.,2020,Healthy,Healthy
Aarti Infrastructure & Buildcon Ltd.,2021,Healthy,Cash_Distress
Aarti Infrastructure & Buildcon Ltd.,2022,Cash_Distress,Healthy
Aarti International Ltd.,2020,Healthy,Healthy
Aarti International Ltd.,2021,Healthy,Healthy
Aarti Pharmalabs Ltd.,2022,Healthy,Healthy
Aarti Steels Ltd.,2018,Healthy,Healthy
Aarti Steels Ltd.,2019,Healthy,Healthy
Aarti Steels Ltd.,2020,Healthy,Healthy
Aarti Steels Ltd.,2021,Healthy,Healthy
Aarti Steels Ltd.,2022,Healthy,Healthy
Aarti Surfactants Ltd.,2021,Healthy,Healthy
Aarti Surfactants Ltd.,2022,Healthy,Healthy
Aarvi Encon Ltd.,2018,Healthy,Healthy
Aarvi Encon Ltd.,2019,Healthy,Healthy
Aarvi Encon Ltd.,2020,Healthy,Cash_Distress
Aarvi Encon Ltd.,2021,Cash_Distress,Healthy
Aarvi Encon Ltd.,2022,Healthy,Cash_Distress
Aarvi Marketing Pvt. Ltd.,2018,Healthy,Cash_Distress
Aarvi Marketing Pvt. Ltd.,2019,Cash_Distress,Healthy
Aarvi Marketing Pvt. Ltd.,2020,Healthy,Healthy
Aarvi Marketing Pvt. Ltd.,2021,Healthy,Healthy
Aarvi Marketing Pvt. Ltd.,2022,Healthy,Healthy
Aarya Trans Solutions Pvt. Ltd.,2021,Healthy,Healthy
Aarya Trans Solutions Pvt. Ltd.,2022,Healthy,Healthy
Aaseya It Services Pvt. Ltd.,2018,Cash_Distress,Cash_Distress
Aaseya It Services Pvt. Ltd.,2019,Cash_Distress,Healthy
Aaseya It Services Pvt. Ltd.,2020,Healthy,Healthy
Aaseya It Services Pvt. Ltd.,2021,Healthy,Healthy
Aaseya It Services Pvt. Ltd.,2022,Healthy,Cash_Distress
Aashapuri Engineering Pvt. Ltd.,2018,Healthy,Healthy
Aashapuri Engineering Pvt. Ltd.,2019,Healthy,Healthy
Aashapuri Engineering Pvt. Ltd.,2020,Healthy,Healthy
Aashapuri Engineering Pvt. Ltd.,2021,Healthy,Healthy
Aashay Measurements Pvt. Ltd.,2018,Cash_Distress,Healthy
Aashay Measurements Pvt. Ltd.,2019,Healthy,Healthy
Aashirwad Malls Pvt. Ltd.,2020,Healthy,Healthy
Aashka Hospitals Ltd.,2018,Healthy,Healthy
Aashka Hospitals Ltd.,2019,Healthy,Healthy
Aashka Hospitals Ltd.,2020,Healthy,Cash_Distress
Aashraya Hotels & Estates Pvt. Ltd.,2019,Healthy,Full_Distress
Aashraya Hotels & Estates Pvt. Ltd.,2020,Full_Distress,Healthy
Aastha Broadcasting Network Ltd.,2021,Healthy,Acct_Distress
Aastha Broadcasting Network Ltd.,2022,Acct_Distress,Healthy
Aastha Tools Pvt. Ltd. [Merged],2018,Healthy,Healthy
Aatash Norcontrol Ltd.,2018,Healthy,Healthy
Aatash Norcontrol Ltd.,2019,Healthy,Healthy
Aatash Norcontrol Ltd.,2022,Healthy,Healthy
Aatash Power Pvt. Ltd.,2018,Healthy,Healthy
Aatash Power Pvt. Ltd.,2019,Healthy,Healthy
Aatash Power Pvt. Ltd.,2020,Healthy,Healthy
Aavantika Gas Ltd.,2018,Healthy,Healthy
Aavantika Gas Ltd.,2019,Healthy,Healthy
Aavantika Gas Ltd.,2020,Healthy,Healthy
Aavantika Gas Ltd.,2021,Healthy,Healthy
Aavantika Gas Ltd.,2022,Healthy,Healthy
Aavri Overseas Pvt. Ltd.,2018,Healthy,Cash_Distress
Aavri Overseas Pvt. Ltd.,2019,Cash_Distress,Healthy
Aavri Overseas Pvt. Ltd.,2020,Healthy,Cash_Distress
Abacus Real Estate Pvt. Ltd.,2018,Acct_Distress,Healthy
Abacus Real Estate Pvt. Ltd.,2019,Healthy,Healthy
Abacus Real Estate Pvt. Ltd.,2020,Healthy,Acct_Distress
Abacus Real Estate Pvt. Ltd.,2021,Acct_Distress,Acct_Distress
Abacus Real Estate Pvt. Ltd.,2022,Acct_Distress,Acct_Distress
Abak Electrofab Engg. Pvt. Ltd.,2018,Healthy,Cash_Distress
Abak Electrofab Engg. Pvt. Ltd.,2019,Cash_Distress,Healthy
Abak Electrofab Engg. Pvt. Ltd.,2020,Healthy,Healthy
Abans Enterprises Ltd.,2019,Healthy,Full_Distress
Abans Enterprises Ltd.,2020,Full_Distress,Healthy
Abans Enterprises Ltd.,2021,Healthy,Full_Distress
Abans Enterprises Ltd.,2022,Full_Distress,Acct_Distress
Abans Fintrade Pvt. Ltd.,2018,Full_Distress,Acct_Distress
Abans Fintrade Pvt. Ltd.,2021,Full_Distress,Acct_Distress
Abans Fintrade Pvt. Ltd.,2022,Acct_Distress,Full_Distress
Abans Jewels Ltd.,2018,Acct_Distress,Full_Distress
Abans Jewels Ltd.,2019,Full_Distress,Full_Distress
Abans Jewels Ltd.,2020,Full_Distress,Full_Distress
Abans Jewels Ltd.,2021,Full_Distress,Full_Distress
Abans Jewels Ltd.,2022,Full_Distress,Acct_Distress
Abaris Healthcare Pvt. Ltd.,2018,Healthy,Healthy
Abaris Healthcare Pvt. Ltd.,2019,Healthy,Healthy
Abaris Healthcare Pvt. Ltd.,2020,Healthy,Healthy
Abaris Healthcare Pvt. Ltd.,2021,Healthy,Healthy
Abbott Diagnostics Medical Pvt. Ltd.,2018,Cash_Distress,Healthy
Abbott Diagnostics Medical Pvt. Ltd.,2019,Healthy,Acct_Distress
Abbott Diagnostics Medical Pvt. Ltd.,2020,Acct_Distress,Acct_Distress
Abbott Diagnostics Medical Pvt. Ltd.,2021,Acct_Distress,Cash_Distress
Abbott Diagnostics Medical Pvt. Ltd.,2022,Cash_Distress,Acct_Distress
Abbott Healthcare Pvt. Ltd.,2020,Healthy,Healthy
Abbott Healthcare Pvt. Ltd.,2021,Healthy,Healthy
Abbott Healthcare Pvt. Ltd.,2022,Healthy,Healthy
Abbott India Ltd.,2018,Healthy,Healthy
Abbott India Ltd.,2019,Healthy,Healthy
Abbott India Ltd.,2020,Healthy,Healthy
Abbott India Ltd.,2021,Healthy,Healthy
Abbott India Ltd.,2022,Healthy,Healthy
Abby Lighting & Switchgear Ltd.,2018,Healthy,Healthy
Abdos Lamitubes Pvt. Ltd.,2019,Healthy,Healthy
Abdos Lamitubes Pvt. Ltd.,2020,Healthy,Healthy
